관측시간,Avoc-PM10(㎍/m³),Avoc-PM2.5(㎍/m³),Avoc-PM1.0(㎍/m³),Avoc-TC,Bvoc-TC,온도(℃),습도(%),풍향,풍속(㎧)
2020.2.27 7:50,10.8,8.8,7.7,88414.8,77045.5,4.1,71.3,0.8,107.8
2020.2.27 8:00,11.8,9.5,8.3,94812.5,80376.9,4.3,71.3,0.4,38.9
2020.2.27 8:10,13.7,9.9,8.5,98807.3,78471.7,4.2,71.3,0.9,342.9
2020.2.27 8:20,12.8,9.8,8.6,99427.2,91004.8,4.3,71.4,0.6,354.3
2020.2.27 8:30,15,11,9.5,108930.5,92179.5,4.3,70.9,0.8,20.5
2020.2.27 8:40,13.8,9.1,7.6,86049.8,84068.1,4.9,68.5,1,102.3
2020.2.27 8:50,13.5,8.9,7.4,84907.2,75008.6,5.3,65.4,1.1,114.8
2020.2.27 9:00,13.5,8.7,7.1,80465,62851.9,6.1,62,0.9,103.1
2020.2.27 9:10,11,7.4,6.2,70082.7,71589.1,6.1,60.5,0.9,90.2
2020.2.27 9:20,11.6,7.6,6.2,70081.5,50995.7,5.9,59.9,0.8,13
2020.2.27 9:30,14.8,8.8,7.1,78662,37870.1,6.3,57.9,1,98.7
2020.2.27 9:40,10.6,7,5.8,65610.7,45310.3,6.7,56.6,0.9,121.7
2020.2.27 9:50,13.2,7.7,6,67369.5,37600,6.7,55.7,0.9,185.1
2020.2.27 10:00,13.7,8.3,6.4,72093.5,29666.6,7.1,54,1,110.5
2020.2.27 10:10,12.7,7.7,5.9,66253.7,56556.7,7.6,53.2,0.7,154.2
2020.2.27 10:20,8.6,6.5,5.4,60316.5,35760.8,7.5,52.3,1.3,111.3
2020.2.27 10:30,11.5,7.1,5.5,60817.5,34778,7.5,52.3,1.1,121.5
2020.2.27 10:40,10.2,5.9,4.6,48902.8,41426.8,8.1,50.3,0.9,96.8
2020.2.27 10:50,24.7,10.9,7,68490.7,3081,7.5,51.2,1.2,223.7
2020.2.27 11:00,16,7.3,5.1,54538,14246.6,8.1,49.7,1.1,84.1
2020.2.27 11:10,15.3,7.2,5.1,54745,18408.6,8.3,49,0.8,227.8
2020.2.27 11:20,29.9,11.1,6.7,64944.8,12106.3,8.4,48,1.2,107.2
2020.2.27 11:30,16.5,7.7,5.3,53855,31040.7,8.1,49.2,0.9,159.1
2020.2.27 11:40,10.3,6,4.6,51299.2,17619.4,8,47.7,0.8,216.6
2020.2.27 11:50,8.1,5.8,4.6,52749.7,22412.1,8.2,45.8,0.7,129.7
2020.2.27 12:00,12.7,6.8,5.3,59832.8,21072.8,8.1,46.3,0.5,13.6
2020.2.27 12:10,8.4,6,4.8,53881.8,26893.9,8.2,46.1,0.8,183.2
2020.2.27 12:20,11.9,7.3,5.5,61372.5,19068.2,8.8,44,0.9,130.4
2020.2.27 12:30,12.6,7.8,6,69269.5,15076.1,8.9,43.4,1.2,178.4
2020.2.27 12:50,10.2,6.6,5.2,58425.3,35151.5,9.3,41.4,1.4,259.7
2020.2.27 13:00,11.4,7.4,5.9,65135.7,23112.4,9.5,40.4,1.2,259.8
2020.2.27 13:10,8.7,6.6,5.5,63226.2,36524.3,9.8,39.6,1.2,274
2020.2.27 13:20,11.4,6.9,5.4,62220.8,35748,9.6,40.2,0.9,257.2
2020.2.27 13:30,9.6,6.8,5.2,60438,35401,9.8,39.1,0.7,341
2020.2.27 13:40,11.9,7.1,5.5,61530.8,37591.2,9.8,38.8,1.1,7.2
2020.2.27 13:50,14.5,8.2,6.3,66945,27450.7,10.3,37.3,1,302
2020.2.27 14:10,11.2,7,5.6,62625.1,32194.2,10.4,36.6,1.1,140.1
2020.2.27 14:20,15.1,8.1,6.2,66862.3,32392.8,11,35.3,0.9,188.2
2020.2.27 14:30,20.5,9.2,7.1,75050.7,42622.7,10.8,36.4,1.5,193.8
2020.2.27 14:40,11.2,7,5.6,61922.1,43222.8,10.2,35.7,1.6,167.5
2020.2.27 14:50,8.8,6.4,5.2,59459,36561.5,10.4,35.8,0.6,222.5
2020.2.27 15:00,8.9,6.3,5.1,57420.7,38518,10.4,34.5,1.2,102.8
2020.2.27 15:10,19.5,10.1,7.2,76370.8,21058.7,10.4,34.5,1.1,67.9
2020.2.27 15:20,9.1,6.2,5,57178.7,54641.3,10.8,33.4,1.3,198.2
2020.2.27 15:30,17.5,9.8,7.1,70423.8,29184.6,10.6,32.9,1.1,114.5
2020.2.27 15:40,9.7,6.7,5.4,60882.8,44807.7,11.1,31.9,1.3,248.6
2020.2.27 15:50,12.2,7.4,5.5,58760.3,44728.6,10.9,31.8,1.3,225.7
2020.2.27 16:00,20.9,9.5,6.8,70233.4,33680.6,11,32.3,0.5,161.3
2020.2.27 16:10,17.2,7.7,5.9,63985.2,42053.4,10.9,31.9,1.5,185.3
2020.2.27 16:20,16.9,9.4,7,71358.5,61956.5,10.6,31.6,1.1,153.6
2020.2.27 16:30,33.1,13.6,8.5,92072.1,25499.9,11.3,30.6,0.7,254.4
2020.2.27 16:40,10.3,6.3,5.2,58609,61969.3,11,30.6,1.3,141.9
2020.2.27 16:50,11.9,7.3,5.7,66454,49028.4,10.9,31.1,0.5,258.7
2020.2.27 17:00,19.2,9.7,7,79268.9,46084.4,10.9,30.6,1,196.6
2020.2.27 17:10,18.2,9,6.5,73931.1,60684.5,11.1,30.6,0.8,155.1
2020.2.27 17:20,12.5,7.2,5.7,66348.4,54551.1,10.8,31.8,0.6,348.1
2020.2.27 17:30,11.6,7.2,5.8,67132,76637,11,32.4,0.8,149.1
2020.2.27 17:40,13.4,8.1,6.5,75356.5,57282.5,11,33.3,0.3,315.2
2020.2.27 17:50,14,8.4,6.5,74311.5,68335.1,11,33.4,1,285.3
2020.2.27 18:00,20.4,11.3,8.6,100726.1,61214.1,11,34.5,1,274.6
2020.2.27 18:10,17.5,10.8,8.7,101044.3,120955,10,47.5,1,268
2020.2.27 18:20,20.1,11.2,9.1,103683.6,121734.2,9.8,49.2,0.9,261.9
2020.2.27 18:30,19,12,9.9,112166.9,132447,9.6,49.8,1.1,262.1
2020.2.27 18:40,18.4,12.5,10.6,120923.4,552071,9.3,50.3,0.9,252.9
2020.2.27 18:50,16.5,11.5,9.9,115075.1,124354.6,9,51.2,1.4,272.4
2020.2.27 19:00,16.9,11.9,10.3,115209.8,102389.5,8.8,51.9,1.1,266.9
2020.2.27 19:10,16.8,12.4,10.6,124038.5,78434.7,8.6,52.8,0.9,262.2
2020.2.27 19:20,17,12.3,10.5,125012.9,87272.3,8.5,53.3,0.9,262.9
2020.2.27 19:30,16.7,11.8,10.3,122405.7,98988,8.4,53.9,1,267.3
2020.2.27 19:40,17.3,12.5,10.9,129499.8,85897.9,8.4,54,0.7,262.9
2020.2.27 19:50,18.2,12.3,10.3,123117.2,92791.9,8.3,54.3,0.9,261.7
2020.2.27 20:00,19.2,13.1,11.2,132789.3,68482.6,8.2,54.6,0.6,266.3
2020.2.27 20:10,14,11.2,9.8,116256.5,84784.9,8.2,54.1,0.7,277.1
2020.2.27 20:20,15.6,11.2,9.8,113614.8,66595.1,8.2,53.8,0.7,282.5
2020.2.27 20:30,14.5,11.3,9.7,114545.1,65767.6,8.2,53.5,0.5,305.6
2020.2.27 20:40,13.7,10.7,9.4,110635.2,80169.1,8.2,53.3,0.5,300.5
2020.2.27 20:50,17.8,12.3,10.5,122412.3,66725,8.1,53.3,0.5,291.5
2020.2.27 21:00,16.9,12.1,10.4,122242.7,88695.8,8.2,54,0.2,335
2020.2.27 21:10,17,11.3,9.9,116581.1,79980.3,8.1,53.4,0.1,3.8
2020.2.27 21:20,16.9,12.1,10.3,120771.3,82073.9,8.2,54.2,0.2,343.8
2020.2.27 21:30,16.1,12.1,10.5,121227.9,90828.6,8.3,53.8,0.4,164.2
2020.2.27 21:40,16.2,12.4,10.8,127438.5,89318.1,8.1,54,0.2,66
2020.2.27 21:50,17,12,10.4,121955.5,101575.6,8.3,52.9,0.5,80.5
2020.2.27 22:00,15.6,11,9.5,110332.8,96504.6,8.2,52.5,0.5,93.3
2020.2.27 22:10,14.5,11,9.7,114010.7,77762.3,8.2,51.5,0.2,14.6
2020.2.27 22:20,16.5,11.8,10.2,121951.6,90841.7,8.2,52.1,0.3,356.1
2020.2.27 22:30,17.9,12.6,10.8,127994.3,110615.1,8.1,53.2,0.5,8.9
2020.2.27 22:40,16.6,12.3,10.9,129662.1,102447.4,8.1,53.6,0.7,82.8
2020.2.27 22:50,16.8,12.7,11.1,132339.3,98008.3,7.9,54.5,0.7,95
2020.2.27 23:00,18.6,13.3,11.6,136700,91406.7,7.6,55.3,1,127.3
2020.2.27 23:10,19.3,13.7,11.7,139147.5,93264.2,7.4,55.9,0.8,105.3
2020.2.27 23:20,18,13,11.5,137378.7,89658.6,7.3,56,0.6,94.8
2020.2.27 23:30,18,13.8,11.8,139083.9,85648.2,7.4,56.3,0.3,42.6
2020.2.27 23:40,20.7,13.8,11.8,138281.1,96995.8,7.4,56.4,0.1,16.8
2020.2.27 23:50,16.8,13.3,11.6,137255.7,105672.1,7.3,56.3,0.5,88.3
2020.2.28 0:00,16.5,13.7,12,141995.9,75309.1,7,57,0.3,45
2020.2.28 0:10,18.5,13.8,12,141491,95197.4,7.2,56.8,0.4,4.8
2020.2.28 0:20,19.5,13.7,12.2,146012.1,81330.7,7,57.5,0,0
2020.2.28 0:30,19.2,14.5,12.8,151065.6,100781.2,7,57.5,0.2,355.1
2020.2.28 0:40,16.2,12.9,11.7,138281.2,81603.9,6.9,58,0.2,31.7
2020.2.28 0:50,16.4,13,11.5,136601.6,107077.1,6.9,57.7,0,359.9
2020.2.28 1:00,18.1,12.9,11.3,134245.1,88836.1,6.8,58.4,0.4,151
2020.2.28 1:10,17.2,12.9,11.3,134979,82464.6,6.7,58.8,0.4,73.8
2020.2.28 1:20,18.8,13.6,11.7,138135.2,83386.4,6.6,59.2,0.3,61.5
2020.2.28 1:30,16.2,13.2,11.8,139950.8,77444.3,6.7,59.4,0.3,348.1
2020.2.28 1:40,16.6,12.8,11.3,134450,95391.9,6.6,59.7,0.6,346.7
2020.2.28 1:50,16.7,12.7,11.3,134270.5,74656.2,6.5,58.8,0.6,102.3
2020.2.28 2:00,16.1,12.8,11.4,135130.6,72002.7,6.4,59.1,0.5,110
2020.2.28 2:10,18.2,13.1,11.6,137441.7,77550,6.3,59.9,0.5,92.6
2020.2.28 2:20,17.4,13.3,11.8,140191.7,74397.3,6.3,60.4,0.2,344.2
2020.2.28 2:30,18.8,14.2,12.4,148279.2,83787.3,6.1,61,0.7,103.9
2020.2.28 2:40,20.1,14.7,12.8,153343.3,88908.8,6.1,61.4,0.4,80.1
2020.2.28 2:50,19,14.5,13,155512.5,97221.5,6.1,61.9,0.3,23.8
2020.2.28 3:00,19.8,15.3,13.3,158409.2,101728.7,6.1,62,0.5,88.3
2020.2.28 3:10,19.8,15.2,13.3,159524.2,116201.6,6.1,62.1,0.5,77.7
2020.2.28 3:20,21.2,15.6,13.5,162055.8,118289.9,6.2,62.3,0.5,24.4
2020.2.28 3:30,21.7,16.1,14,166832.5,108079.2,6.1,62.8,0.5,60.7
2020.2.28 3:40,21.3,15.9,14,168308.3,104219.6,5.9,63.3,0.6,102.9
2020.2.28 3:50,21.7,16.1,14,167346.7,105395.3,5.8,64.1,0.7,100.3
2020.2.28 4:00,22.2,16.2,14.3,170790.8,110675.9,5.7,64.5,0.6,107.7
2020.2.28 4:10,21.6,16.5,14.6,175353.3,113320.1,5.7,64.8,0.7,106.9
2020.2.28 4:20,22.5,16.7,14.7,176813.3,115498,5.7,65,0.7,101.7
2020.2.28 4:30,20.9,16.4,14.5,172617.5,117234.3,5.6,65.2,0.7,97.5
2020.2.28 4:40,21.5,16.8,14.8,175774.2,120646,5.6,65.4,0.7,105.5
2020.2.28 4:50,22.3,16.7,14.7,176674.2,118155.3,5.7,65.3,0.6,109.3
2020.2.28 5:00,22.2,16.7,14.8,176402.5,124612.8,5.7,65.3,0.8,106.6
2020.2.28 5:10,23.5,17.1,15.1,181752.8,120711.4,5.7,65.1,0.9,106.6
2020.2.28 5:20,22.1,17.6,15.6,187483.3,126237.7,5.8,64.9,0.6,97.8
2020.2.28 5:30,22.8,17.7,15.8,191418,129544.1,5.8,64.7,0.6,93.5
2020.2.28 6:00,25.6,19.3,17,206004.3,133154,6,64.2,0.3,3.1
2020.2.28 6:10,26,19.9,17.3,209128,144326.8,6.2,63.6,0.5,70.8
2020.2.28 6:20,24.9,19.8,17.4,211830.5,141735.2,6.1,63.3,0.6,98.7
2020.2.28 6:30,25.3,20.3,18.2,221433,152498.3,6,63.6,0.5,50
2020.2.28 6:40,25.8,20,17.9,217791,154012.4,6,63.4,0.7,93.9
2020.2.28 6:50,26.5,20.6,18.2,221567.3,145787,6,63.5,0.5,80.7
2020.2.28 7:00,27.5,21.2,18.6,226250.5,145330.3,6.2,63.2,0,3.9
2020.2.28 7:10,25.4,20.5,18.2,221156.7,143850.9,6.3,62,0.7,102.8
2020.2.28 7:20,27.6,20,17.7,215501.5,156761.3,6.3,61.9,0.6,78
2020.2.28 7:30,26.7,19.9,17.1,208208,158172,6.4,60.9,0.7,112.1
2020.2.28 7:40,25.1,19.4,17,207249,149752.1,6.3,59.4,0.8,107.1
2020.2.28 7:50,29.6,20,17.3,210393.8,151264.5,6.4,59.6,0.5,83.7
2020.2.28 8:00,28,19.7,17.3,210756.7,143426.6,6.5,59,0.7,92.9
2020.2.28 8:10,25.4,19.4,16.8,205157.7,155360.2,6.5,59.2,0.8,105.3
2020.2.28 8:20,28.9,19.9,17.2,209196,149994,6.5,59.3,0.6,127
2020.2.28 8:30,28.3,19.8,17.2,209029.2,149148.3,6.6,59,0.6,128.2
2020.2.28 8:40,30,20.6,17.5,214463.5,151548.8,6.6,59,0.6,92.3
2020.2.28 8:50,29,20.2,17.5,215010,162314.5,6.8,59.2,0.2,34.5
2020.2.28 9:00,28.5,20.4,17.6,215352.5,166046.8,6.8,59,0.5,115.8
2020.2.28 9:10,32.4,21.1,18,217194.8,165679.6,6.8,58.8,0.2,22.5
2020.2.28 9:20,32.3,21.1,17.9,216363.8,145130.3,6.9,59.4,0.4,59.8
2020.2.28 9:30,32.1,20.8,17.8,215425.5,148699.1,6.9,59.3,0.7,69.9
2020.2.28 9:40,31.9,21.2,18,217641.5,142448.1,6.7,59.6,0.4,348.9
2020.2.28 9:50,30.3,20.6,17.7,214370.7,152251.8,6.9,58.8,0.5,47
2020.2.28 10:00,36.1,21.9,18.1,217770,148890.3,6.8,59.1,0.7,346.6
2020.2.28 10:10,29.8,20.8,17.7,214299.3,142671.7,7,58.7,1,353.3
2020.2.28 10:20,27.7,20.2,17.6,213137,142048.9,6.5,59.8,0.8,343.8
2020.2.28 10:30,34.9,22.3,18.4,223886.8,146489.3,6.5,61.2,1,38.6
2020.2.28 10:40,33.7,20.5,16.9,204557.7,177613,6.8,58.8,0.9,234.7
2020.2.28 10:50,34.2,18,14.6,174092.5,161263,6.8,56,0.8,247.1
2020.2.28 11:00,18,13.7,11.7,141922.5,106262.9,6.5,54.8,1,269.1
2020.2.28 11:10,16.7,13.6,11.5,138740.8,127597.4,5.8,63.5,0.7,267.8
2020.2.28 11:20,12.2,10.4,8.9,105820.8,108337.2,5.3,66.6,0.6,255.4
2020.2.28 11:30,12.6,10.9,9.5,112663.3,79765.3,5.2,69.1,0.6,289.2
2020.2.28 11:40,13.7,11.4,9.7,116302.5,90853.1,4.5,72,0.6,157
2020.2.28 11:50,14.4,11.7,10.1,120616.7,111528.6,4.7,73.5,0.5,57.4
2020.2.28 12:00,14.7,12.4,10.7,126760,101285.7,4.7,75.5,0.7,92.5
2020.2.28 12:10,14.8,12.5,10.8,130029.2,117168.2,4.8,77.5,0.6,311.5
2020.2.28 12:20,15.3,12.7,10.7,127743.3,119866.9,4.4,78.2,1.1,343.1
2020.2.28 12:30,16.1,13.3,11.3,134027.5,118782.4,4.1,81.2,0.4,25.1
2020.2.28 12:40,15.4,13.4,11.6,139299.2,119635,4.1,81.7,0.8,344.7
2020.2.28 12:50,14.9,13.2,11.5,138719.2,139731.6,4.2,83,0.6,52.3
2020.2.28 13:00,15.5,13.5,11.8,141550,139344.3,4.1,83.4,0.6,112.4
2020.2.28 13:10,16.1,13.7,11.8,142180,145422.5,4.3,84.7,0.4,77.1
2020.2.28 13:20,14.6,13.3,11.9,143758.3,149451.8,4.1,84.3,0.6,79
2020.2.28 13:30,16.4,14.9,13.5,162539.2,170960.9,4.2,85.1,0.7,167.7
2020.2.28 13:40,18.2,16,14.3,174446,180922.8,4.1,84.2,0.7,198.8
2020.2.28 13:50,18.6,16.4,14.9,179789,190722,4.3,84.6,0.6,233.1
2020.2.28 14:00,16.1,15.1,14,170624.5,205493.3,4.2,84.6,0.5,84.9
2020.2.28 14:10,18.5,16.2,14.5,176719.2,207297.1,4.4,85.2,0.5,81.6
2020.2.28 14:20,19.7,17.4,15.7,190849,214519.5,4.7,85.3,0.5,228
2020.2.28 14:30,26.1,19.8,17.4,210131.6,213454.8,4.5,85.2,0.3,291.7
2020.2.28 14:40,27.8,21.1,18.6,223300,239123.1,4.7,85.8,0.4,273.1
2020.2.28 14:50,22.7,19.5,18,218313.1,241284.5,4.6,84.9,0.6,142.1
2020.2.28 15:00,21.5,19.5,18.3,223394.9,235007.8,4.8,84.6,1.1,110.9
2020.2.28 15:10,21.1,19.7,18.5,228803.3,237214.5,4.8,84.6,0.9,101.8
2020.2.28 15:20,21.8,20.1,18.8,232523.8,244146.1,4.8,84.8,1,122.8
2020.2.28 15:30,23.9,20.7,19,236156.5,245483.4,4.9,85.4,0.4,68.2
2020.2.28 15:40,21.5,19.4,18,219929.3,242152,5.2,85.4,0.8,204.8
2020.2.28 15:50,21.4,19.2,17.9,219525.6,242704.3,5.3,84.5,0.7,169.2
2020.2.28 16:00,25.6,20.1,18.1,219145.2,223359.5,5.3,84.6,0.6,202.1
2020.2.28 16:10,19.5,16.7,15.3,182482.1,203775.2,5.5,83.9,0.4,322.4
2020.2.28 16:20,16.8,15.1,14.1,164209.8,177824.3,5.4,82.8,0.8,159.8
2020.2.28 16:30,19.1,15.6,14.2,167583.6,164690.8,5.4,82.3,0.8,179.1
2020.2.28 16:40,15.9,14.2,13.2,155571.3,171362.3,5.5,82.4,0.6,136
2020.2.28 16:50,15.3,14.2,13.4,157382,165721.3,5.6,82.9,0.7,139.2
2020.2.28 17:00,16.4,14.8,13.7,160870.5,168154.1,5.5,83.3,0.8,169
2020.2.28 17:10,15.5,13.6,12.6,147646,171567.6,5.6,85.1,0.4,152.9
2020.2.28 17:20,14.9,13.3,12.2,141883.6,161794.6,5.3,85.8,1.1,199.5
2020.2.28 17:30,14.1,12.8,12,139484.4,168312.6,5.5,87.1,0.4,130.8
2020.2.28 17:40,13.2,12.4,11.7,135734.4,159772.1,5.4,87,0.6,153.8
2020.2.28 17:50,14,12.7,11.7,136173.8,157006.3,5.5,86.3,0.6,151.5
2020.2.28 18:00,13.7,12.7,11.8,137795.2,162199.3,5.7,86.3,0.4,154.8
2020.2.28 18:10,13.5,12.5,11.6,134959,166505.9,5.7,86.7,0,356.7
2020.2.28 18:20,14.2,13.1,12.1,141302.5,156756.6,5.7,86,0.7,95.7
2020.2.28 18:30,15.2,13.5,12.6,146955.7,165347.8,5.8,86.8,0.1,23.9
2020.2.28 18:40,14.9,14,13.1,154582.1,177038.4,6,87.5,0.3,60.3
2020.2.28 18:50,14.4,13.4,12.6,149308.9,181027.6,5.8,87.4,0.4,65.2
2020.2.28 19:00,15.7,14.1,12.8,152265.6,180110,5.7,87.8,0.7,100.3
2020.2.28 19:10,18,16.5,15.4,185455.6,185658.2,5.7,87.9,0.8,105.4
2020.2.28 19:20,17.4,16.4,15.4,184364.3,214125.2,5.7,89.1,0.7,106.3
2020.2.28 19:30,17.8,16.6,15.4,184152.3,195309.3,5.7,88.6,0.4,64.2
2020.2.28 19:40,18.4,17,15.8,188770.3,196551.3,5.8,88.8,0.8,107.9
2020.2.28 19:50,17.2,16.1,15,178636.9,193523.1,5.5,88.8,0.9,104.5
2020.2.28 20:00,17.4,16.2,15,177471.5,178364.8,5.6,89.4,0.7,104.4
2020.2.28 20:10,17.1,15.8,14.7,173564.3,185479.9,5.4,90.2,0.7,102.3
2020.2.28 20:20,17.4,16,14.9,176989,179910.1,5.3,90.9,0.6,116.6
2020.2.28 20:30,17.5,16.3,15.2,182147.9,185817.2,5.4,91.5,0.7,79.5
2020.2.28 20:40,16.2,15.6,14.7,175093.3,204885.6,5.3,92.2,0.5,67.6
2020.2.28 20:50,15.8,15,14.1,169820.2,202726.7,5.3,92.3,0.6,78.4
2020.2.28 21:00,15.3,14.6,14,169478.5,222317.6,5.2,92.7,0.6,64.6
2020.2.28 21:10,15.2,14.8,14.2,172537.2,213573.5,5,92.8,0.7,105.7
2020.2.28 21:20,15.2,14.9,14.3,176407.6,222702.6,5.2,93.3,0.7,82.6
2020.2.28 21:30,15.4,14.7,13.9,169271,227422,5.1,93.4,0.6,87
2020.2.28 21:40,15.5,14.8,14.1,174381.8,215525.9,5.1,93.4,0.5,72.8
2020.2.28 21:50,16.6,15.8,14.9,187011,215420.7,5.1,93.3,0.4,74.8
2020.2.28 22:00,16.1,15.7,15,187634.8,224132.4,5.3,93.2,0.5,42.2
2020.2.28 22:10,16.4,15.7,14.9,185856,224019.7,5.3,93.4,0.4,82.7
2020.2.28 22:20,16,15.4,14.6,181533.6,241256.4,5.3,93.4,1,109.6
2020.2.28 22:30,16,15.4,14.7,180753.4,236848.9,5.2,93.7,0.8,106.7
2020.2.28 22:50,16.4,15.7,14.8,183487.9,229089.5,5.1,93.8,0.4,0.3
2020.2.28 23:00,16.6,16,15.1,188139.5,227156.1,5.1,93.3,0.8,105
2020.2.28 23:10,16.9,16,15,188114.7,226824.4,5,92.9,0.8,88.6
2020.2.28 23:20,16.9,16.1,15.3,191537.7,225663.1,5.1,92.6,0.8,103
2020.2.28 23:30,17.2,16.2,15.3,191981.6,232593.5,5.1,91.8,0.6,70.6
2020.2.28 23:40,16.6,15.9,15.1,188433.8,233565.2,5.2,91.7,0.4,86.2
2020.2.28 23:50,17.4,16.3,15.4,192847,240548.1,5.3,92.5,0.3,72.1
2020.2.29 0:00,17.3,16.5,15.5,194575.3,245375.3,5.3,92.9,0,3.7
2020.2.29 0:10,15.8,15.4,14.8,189308.7,243368,5.4,93.1,0.4,142.6
2020.2.29 0:20,16.1,15.8,15.1,193607.5,238647.9,5,93.2,0.5,183.2
2020.2.29 0:30,16.3,15.7,15,191770.2,245833.4,5.2,93.3,0.1,347.8
2020.2.29 0:40,16.7,16.1,15.4,196506.2,237696.8,5.3,93.2,0,0
2020.2.29 0:50,16.2,15.6,14.9,191034.2,251276.6,5.4,93.3,0.4,170.4
2020.2.29 1:10,15.9,15.3,14.6,188508,245798.4,5.5,93.1,0.3,91.3
2020.2.29 1:20,15.7,15.3,14.7,188565.9,238508.9,5.3,93.5,0.4,135.7
2020.2.29 1:30,15.8,15.3,14.7,189818.4,243758.4,5.4,93.7,0,4.3
2020.2.29 1:40,16.4,15.8,15,193298.9,239941.2,5.7,93.4,0.1,349.5
2020.2.29 1:50,16.4,15.9,15.1,194805.9,233313.6,5.6,92.7,0.2,28.4
2020.2.29 2:00,16.9,16.2,15.2,195620.2,243772.1,5.8,92.2,0.2,318.6
2020.2.29 2:10,17,16,15,192105.2,248810.3,5.8,91.9,0.2,36.5
2020.2.29 2:20,17.6,16.5,15.4,198735.4,241139.7,5.7,91.6,0.4,192.5
2020.2.29 2:30,16.8,16,15.1,195703.5,246454.5,5.8,91.5,0,0
2020.2.29 2:40,16.3,15.7,14.8,189939.2,229856.6,5.6,91.3,1.2,345
2020.2.29 2:50,17.1,16.3,15.5,197174.3,225580.9,5.6,92.3,0.7,64.8
2020.2.29 3:00,16.3,15.7,14.8,189201,227394.3,5.5,92.4,0.9,98.1
2020.2.29 3:10,15.7,15.3,14.7,188387.2,206207.3,5.5,92.4,0.5,96.5
2020.2.29 3:20,15.9,15.6,15.1,193966.5,207874.8,5.5,92.6,0.8,351.3
2020.2.29 3:30,14.9,14.6,14.3,181737.8,199879.3,5.4,93.3,0.6,337.9
2020.2.29 3:40,15.7,15,14.4,183163.3,190734.1,5.5,93.5,0.2,58.2
2020.2.29 3:50,17,16.2,15.2,195338.2,200709,5.4,93.7,0.4,84.5
2020.2.29 4:00,17.1,16.4,15.5,201530.3,212894.9,5.5,93.9,0.5,88.1
2020.2.29 4:10,17.9,17.1,16.1,210142.5,220818.5,5.4,93.6,0.7,112.3
2020.2.29 4:20,18.4,17.3,16.1,212804.8,227531,5.4,93.6,0.7,110.6
2020.2.29 4:30,16.5,15.7,14.8,190554.2,211752.2,5.4,93.4,0.5,105.7
2020.2.29 4:40,16.8,16.1,15,193731.7,208812.6,5.5,92.9,0.6,99.1
2020.2.29 4:50,15.9,15,14,179252.7,180104.4,5.4,92.8,0.7,108.2
2020.2.29 5:00,15.8,15,14.1,180705.3,164326.8,5.4,92,0.5,62.1
2020.2.29 5:10,16.1,15.1,13.9,177734,164304.1,5.4,91.7,0.8,107.6
2020.2.29 5:20,18,17.1,16.1,206913.2,152655.6,5.4,91.2,0.8,104.8
2020.2.29 5:30,18.9,17.9,16.9,214836,155414.3,5.4,90.5,0.5,92.1
2020.2.29 5:40,20.5,19.6,18.4,235161.3,153698.1,5.5,89.8,0.7,105
2020.2.29 5:50,19.8,18.7,17.6,225294.2,174546,5.5,89.8,0.6,102.1
2020.2.29 6:00,19.3,18.4,17.2,219795.7,150875.7,5.4,89.3,1,106.7
2020.2.29 6:10,18.5,17.7,16.4,210679.7,138230.1,5.4,88.6,0.9,108
2020.2.29 6:20,17.5,16.8,15.8,199223.3,161348.8,5.4,88.3,0.5,98
2020.2.29 6:30,15.9,15.2,14.2,179969.3,142792,5.5,87.7,0.4,20.9
2020.2.29 6:40,16.6,15.6,14.7,188157.5,162330.6,5.6,87.9,0.5,77
2020.2.29 6:50,15.7,15.4,14.7,185598,152790.7,5.6,88.3,0.7,109.6
2020.2.29 7:00,16.6,15.5,14.3,180931.8,155580.7,5.7,87.8,0.4,72.5
2020.2.29 7:10,14.4,14,13,162459,156556.7,5.7,86.6,0.6,93
2020.2.29 7:20,14.8,14.1,13,162911,149308.2,5.6,85.9,0.4,55
2020.2.29 7:30,17.1,16.1,14.7,181355.3,139449.4,5.6,85.7,0.4,58.2
2020.2.29 7:40,16.4,15.6,14.5,186965,143817.7,5.7,86.1,0.9,96.2
2020.2.29 7:50,19.6,18.3,16.9,208721,153116.1,5.7,86.5,0.6,82.2
2020.2.29 8:00,20,18.9,17.7,221755.2,163226,5.8,86.6,0.5,66.4
2020.2.29 8:10,21.8,20.2,18.9,233978.2,155939.2,5.6,86.4,0.5,62.7
2020.2.29 8:20,23.5,21.2,19.6,239871.7,161853.1,5.5,86.9,1.2,101
2020.2.29 8:30,23.6,21.6,20.1,247570.5,838388.6,5.6,87,0.7,340.2
2020.2.29 8:40,24.9,21,19.3,239052.7,172671,5.8,86,0.8,111.2
2020.2.29 8:50,22.2,20.1,18.6,235676,172021.8,5.6,85.4,1.1,106.1
2020.2.29 9:00,20.9,19,17.7,213424.5,802787.9,5.7,83.7,1.2,107.8
2020.2.29 9:10,19.1,17.7,16.7,211714.2,164105.8,5.8,83.4,0.7,17.8
2020.2.29 9:20,20.9,18.9,17.7,219672.5,785642.9,5.8,82.6,0.6,37.2
2020.2.29 9:30,20.2,18.6,17.4,220120.2,173531.1,6.2,81.4,0.6,37.9
2020.2.29 9:40,19.6,18.4,17.3,219192,173667.5,6.3,80.6,0.5,16.3
2020.2.29 9:50,22.5,19.4,17.9,223596,183472.7,6.4,80.5,0.9,112.6
